,time,amp
59423,742.7875,-0.33
59424,742.8,-0.28
59425,742.8125,-0.235
59426,742.825,-0.2
59427,742.8375,-0.185
59428,742.85,-0.215
59429,742.8625,-0.245
59430,742.875,-0.245
59431,742.8875,-0.225
59432,742.9,-0.205
59433,742.9125,-0.19
59434,742.925,-0.185
59435,742.9375,-0.155
59436,742.95,-0.115
59437,742.9625,-0.085
59438,742.975,-0.06
59439,742.9875,-0.05
59440,743.0,-0.065
59441,743.0125,-0.075
59442,743.025,-0.065
59443,743.0375,-0.06
59444,743.05,-0.045
59445,743.0625,-0.02
59446,743.075,-0.025
59447,743.0875,-0.04
59448,743.1,-0.06
59449,743.1125,-0.09
59450,743.125,-0.115
59451,743.1375,-0.135
59452,743.15,-0.17
59453,743.1625,-0.21
59454,743.175,-0.25
59455,743.1875,-0.265
59456,743.2,-0.275
59457,743.2125,-0.305
59458,743.225,-0.33
59459,743.2375,-0.385
59460,743.25,-0.42
59461,743.2625,-0.435
59462,743.275,-0.44
59463,743.2875,-0.44
59464,743.3,-0.43
59465,743.3125,-0.45
59466,743.325,-0.46
59467,743.3375,-0.48
59468,743.35,-0.47
59469,743.3625,-0.47
59470,743.375,-0.5
59471,743.3875,-0.525
59472,743.4,-0.535
59473,743.4125,-0.555
59474,743.425,-0.56
59475,743.4375,-0.545
59476,743.45,-0.53
59477,743.4625,-0.53
59478,743.475,-0.535
59479,743.4875,-0.52
59480,743.5,-0.505
59481,743.5125,-0.485
59482,743.525,-0.49
59483,743.5375,-0.505
59484,743.55,-0.52
59485,743.5625,-0.53
59486,743.575,-0.535
59487,743.5875,-0.52
59488,743.6,-0.52
59489,743.6125,-0.53
59490,743.625,-0.535
59491,743.6375,-0.545
59492,743.65,-0.53
59493,743.6625,-0.5
59494,743.675,-0.475
59495,743.6875,-0.475
59496,743.7,-0.485
59497,743.7125,-0.495
59498,743.725,-0.505
59499,743.7375,-0.54
59500,743.75,-0.545
59501,743.7625,-0.545
59502,743.775,-0.545
59503,743.7875,-0.56
59504,743.8,-0.545
59505,743.8125,-0.52
59506,743.825,-0.495
59507,743.8375,-0.49
59508,743.85,-0.485
59509,743.8625,-0.49
59510,743.875,-0.49
59511,743.8875,-0.48
59512,743.9,-0.51
59513,743.9125,-0.51
59514,743.925,-0.51
59515,743.9375,-0.49
59516,743.95,-0.495
59517,743.9625,-0.5
59518,743.975,-0.52
59519,743.9875,-0.525
59520,744.0,-0.51
59521,744.0125,-0.51
59522,744.025,-0.475
59523,744.0375,-0.47
59524,744.05,-0.475
59525,744.0625,-0.48
59526,744.075,-0.49
59527,744.0875,-0.485
59528,744.1,-0.445
59529,744.1125,-0.385
59530,744.125,-0.34
59531,744.1375,-0.325
59532,744.15,-0.31
59533,744.1625,-0.295
59534,744.175,-0.3
59535,744.1875,-0.265
59536,744.2,-0.24
59537,744.2125,-0.22
59538,744.225,-0.22
59539,744.2375,-0.2
59540,744.25,-0.15
59541,744.2625,-0.085
59542,744.275,-0.015
59543,744.2875,0.06
59544,744.3,0.135
59545,744.3125,0.22
59546,744.325,0.315
59547,744.3375,0.4
59548,744.35,0.465
59549,744.3625,0.49
59550,744.375,0.53
59551,744.3875,0.61
59552,744.4,0.705
59553,744.4125,0.79
59554,744.425,0.875
59555,744.4375,0.965
59556,744.45,1.06
59557,744.4625,1.095
59558,744.475,1.07
59559,744.4875,0.99
59560,744.5,0.91
59561,744.5125,0.835
59562,744.525,0.78
59563,744.5375,0.745
59564,744.55,0.705
59565,744.5625,0.695
59566,744.575,0.65
59567,744.5875,0.58
59568,744.6,0.51
59569,744.6125,0.46
59570,744.625,0.46
59571,744.6375,0.445
59572,744.65,0.44
59573,744.6625,0.425
59574,744.675,0.39
59575,744.6875,0.355
59576,744.7,0.295
59577,744.7125,0.235
59578,744.725,0.14
59579,744.7375,-0.005
59580,744.75,-0.23
59581,744.7625,-0.425
59582,744.775,-0.565
59583,744.7875,-0.665
59584,744.8,-0.74
59585,744.8125,-0.81
59586,744.825,-0.865
59587,744.8375,-0.9
59588,744.85,-0.945
59589,744.8625,-0.95
59590,744.875,-0.945
59591,744.8875,-0.955
59592,744.9,-0.965
59593,744.9125,-0.975
59594,744.925,-0.98
59595,744.9375,-0.995
59596,744.95,-1.005
59597,744.9625,-1.025
59598,744.975,-1.045
59599,744.9875,-1.055
59600,745.0,-1.055
59601,745.0125,-1.02
59602,745.025,-1.03
59603,745.0375,-1.04
59604,745.05,-1.06
59605,745.0625,-1.065
59606,745.075,-1.075
59607,745.0875,-1.08
59608,745.1,-1.11
59609,745.1125,-1.15
59610,745.125,-1.175
59611,745.1375,-1.18
59612,745.15,-1.17
59613,745.1625,-1.18
59614,745.175,-1.195
59615,745.1875,-1.2
59616,745.2,-1.22
59617,745.2125,-1.225
59618,745.225,-1.2
59619,745.2375,-1.185
59620,745.25,-1.195
59621,745.2625,-1.22
59622,745.275,-1.245
59623,745.2875,-1.255
59624,745.3,-1.25
59625,745.3125,-1.245
59626,745.325,-1.24
59627,745.3375,-1.26
59628,745.35,-1.26
59629,745.3625,-1.255
59630,745.375,-1.23
59631,745.3875,-1.205
59632,745.4,-1.19
59633,745.4125,-1.2
59634,745.425,-1.195
59635,745.4375,-1.155
59636,745.45,-1.13
59637,745.4625,-1.12
59638,745.475,-1.125
59639,745.4875,-1.14
59640,745.5,-1.145
59641,745.5125,-1.125
59642,745.525,-1.05
59643,745.5375,-0.985
59644,745.55,-0.955
59645,745.5625,-0.945
59646,745.575,-0.93
59647,745.5875,-0.905
59648,745.6,-0.845
59649,745.6125,-0.79
59650,745.625,-0.76
59651,745.6375,-0.75
59652,745.65,-0.76
59653,745.6625,-0.755
59654,745.675,-0.73
59655,745.6875,-0.69
59656,745.7,-0.69
59657,745.7125,-0.69
59658,745.725,-0.7
59659,745.7375,-0.695
59660,745.75,-0.67
59661,745.7625,-0.645
59662,745.775,-0.65
59663,745.7875,-0.685
59664,745.8,-0.7
59665,745.8125,-0.725
59666,745.825,-0.705
59667,745.8375,-0.705
59668,745.85,-0.72
59669,745.8625,-0.705
59670,745.875,-0.715
59671,745.8875,-0.71
59672,745.9,-0.71
59673,745.9125,-0.7
59674,745.925,-0.705
59675,745.9375,-0.68
59676,745.95,-0.67
59677,745.9625,-0.67
59678,745.975,-0.675
59679,745.9875,-0.675
59680,746.0,-0.665
59681,746.0125,-0.695
59682,746.025,-0.72
59683,746.0375,-0.745
59684,746.05,-0.725
59685,746.0625,-0.72
59686,746.075,-0.705
59687,746.0875,-0.675
59688,746.1,-0.685
59689,746.1125,-0.675
59690,746.125,-0.68
59691,746.1375,-0.68
59692,746.15,-0.69
59693,746.1625,-0.695
59694,746.175,-0.7
59695,746.1875,-0.705
59696,746.2,-0.695
59697,746.2125,-0.66
59698,746.225,-0.655
59699,746.2375,-0.65
59700,746.25,-0.665
59701,746.2625,-0.665
59702,746.275,-0.66
59703,746.2875,-0.635
59704,746.3,-0.64
59705,746.3125,-0.65
59706,746.325,-0.665
59707,746.3375,-0.67
59708,746.35,-0.655
59709,746.3625,-0.665
59710,746.375,-0.66
59711,746.3875,-0.67
59712,746.4,-0.67
59713,746.4125,-0.64
59714,746.425,-0.635
59715,746.4375,-0.61
59716,746.45,-0.61
59717,746.4625,-0.625
59718,746.475,-0.64
59719,746.4875,-0.645
59720,746.5,-0.64
59721,746.5125,-0.61
59722,746.525,-0.61
59723,746.5375,-0.62
59724,746.55,-0.645
59725,746.5625,-0.625
59726,746.575,-0.635
59727,746.5875,-0.605
59728,746.6,-0.595
59729,746.6125,-0.585
59730,746.625,-0.57
59731,746.6375,-0.56
59732,746.65,-0.55
59733,746.6625,-0.54
59734,746.675,-0.565
59735,746.6875,-0.6
59736,746.7,-0.615
59737,746.7125,-0.585
59738,746.725,-0.535
59739,746.7375,-0.48
59740,746.75,-0.465
59741,746.7625,-0.455
59742,746.775,-0.445
59743,746.7875,-0.44
59744,746.8,-0.46
59745,746.8125,-0.47
59746,746.825,-0.475
59747,746.8375,-0.49
59748,746.85,-0.53
59749,746.8625,-0.57
59750,746.875,-0.6
59751,746.8875,-0.585
59752,746.9,-0.555
59753,746.9125,-0.57
59754,746.925,-0.595
59755,746.9375,-0.635
59756,746.95,-0.64
59757,746.9625,-0.65
59758,746.975,-0.63
59759,746.9875,-0.625
59760,747.0,-0.62
59761,747.0125,-0.625
59762,747.025,-0.61
59763,747.0375,-0.58
59764,747.05,-0.59
59765,747.0625,-0.615
59766,747.075,-0.63
59767,747.0875,-0.63
59768,747.1,-0.63
59769,747.1125,-0.61
59770,747.125,-0.62
59771,747.1375,-0.635
59772,747.15,-0.65
59773,747.1625,-0.655
59774,747.175,-0.62
59775,747.1875,-0.52
59776,747.2,-0.37
59777,747.2125,-0.185
59778,747.225,0.04
59779,747.2375,0.29
59780,747.25,0.555
59781,747.2625,0.815
59782,747.275,1.04
59783,747.2875,1.14
59784,747.3,1.005
59785,747.3125,0.665
59786,747.325,0.22
59787,747.3375,-0.185
59788,747.35,-0.515
59789,747.3625,-0.665
59790,747.375,-0.71
59791,747.3875,-0.7
59792,747.4,-0.66
59793,747.4125,-0.61
59794,747.425,-0.58
59795,747.4375,-0.57
59796,747.45,-0.57
59797,747.4625,-0.565
59798,747.475,-0.555
59799,747.4875,-0.55
59800,747.5,-0.54
59801,747.5125,-0.56
59802,747.525,-0.605
59803,747.5375,-0.645
59804,747.55,-0.64
59805,747.5625,-0.62
59806,747.575,-0.605
59807,747.5875,-0.61
59808,747.6,-0.62
59809,747.6125,-0.595
59810,747.625,-0.59
59811,747.6375,-0.555
59812,747.65,-0.555
59813,747.6625,-0.575
59814,747.675,-0.59
59815,747.6875,-0.61
59816,747.7,-0.615
59817,747.7125,-0.635
59818,747.725,-0.62
59819,747.7375,-0.63
59820,747.75,-0.6
59821,747.7625,-0.59
59822,747.775,-0.55
59823,747.7875,-0.55
59824,747.8,-0.55
59825,747.8125,-0.55
59826,747.825,-0.56
59827,747.8375,-0.56
59828,747.85,-0.56
59829,747.8625,-0.55
59830,747.875,-0.54
59831,747.8875,-0.555
59832,747.9,-0.575
59833,747.9125,-0.57
59834,747.925,-0.53
59835,747.9375,-0.5
59836,747.95,-0.475
59837,747.9625,-0.48
59838,747.975,-0.495
59839,747.9875,-0.495
59840,748.0,-0.475
59841,748.0125,-0.44
59842,748.025,-0.395
59843,748.0375,-0.385
59844,748.05,-0.4
59845,748.0625,-0.385
59846,748.075,-0.355
59847,748.0875,-0.33
59848,748.1,-0.3
59849,748.1125,-0.285
59850,748.125,-0.29
59851,748.1375,-0.255
59852,748.15,-0.225
59853,748.1625,-0.19
59854,748.175,-0.165
59855,748.1875,-0.14
59856,748.2,-0.14
59857,748.2125,-0.145
59858,748.225,-0.15
59859,748.2375,-0.1
59860,748.25,-0.085
59861,748.2625,-0.065
59862,748.275,-0.08
59863,748.2875,-0.1
59864,748.3,-0.1
59865,748.3125,-0.1
59866,748.325,-0.08
59867,748.3375,-0.12
59868,748.35,-0.115
59869,748.3625,-0.11
59870,748.375,-0.11
59871,748.3875,-0.12
59872,748.4,-0.14
59873,748.4125,-0.15
59874,748.425,-0.215
59875,748.4375,-0.255
59876,748.45,-0.255
59877,748.4625,-0.27
59878,748.475,-0.295
59879,748.4875,-0.32
59880,748.5,-0.365
59881,748.5125,-0.375
59882,748.525,-0.41
59883,748.5375,-0.425
59884,748.55,-0.445
59885,748.5625,-0.465
59886,748.575,-0.475
59887,748.5875,-0.5
59888,748.6,-0.515
59889,748.6125,-0.5
59890,748.625,-0.515
59891,748.6375,-0.52
59892,748.65,-0.545
59893,748.6625,-0.57
59894,748.675,-0.57
59895,748.6875,-0.56
59896,748.7,-0.58
59897,748.7125,-0.605
59898,748.725,-0.64
59899,748.7375,-0.64
59900,748.75,-0.6
59901,748.7625,-0.58
59902,748.775,-0.59
59903,748.7875,-0.59
59904,748.8,-0.61
59905,748.8125,-0.595
59906,748.825,-0.58
59907,748.8375,-0.575
59908,748.85,-0.585
59909,748.8625,-0.585
59910,748.875,-0.59
59911,748.8875,-0.595
59912,748.9,-0.595
59913,748.9125,-0.6
59914,748.925,-0.61
59915,748.9375,-0.625
59916,748.95,-0.615
59917,748.9625,-0.615
59918,748.975,-0.61
59919,748.9875,-0.58
59920,749.0,-0.55
59921,749.0125,-0.565
59922,749.025,-0.565
59923,749.0375,-0.56
59924,749.05,-0.565
59925,749.0625,-0.575
59926,749.075,-0.585
59927,749.0875,-0.6
59928,749.1,-0.59
59929,749.1125,-0.59
59930,749.125,-0.58
59931,749.1375,-0.565
59932,749.15,-0.53
59933,749.1625,-0.52
59934,749.175,-0.515
59935,749.1875,-0.52
59936,749.2,-0.52
59937,749.2125,-0.505
59938,749.225,-0.485
59939,749.2375,-0.475
59940,749.25,-0.47
59941,749.2625,-0.46
59942,749.275,-0.435
59943,749.2875,-0.405
59944,749.3,-0.385
59945,749.3125,-0.37
59946,749.325,-0.375
59947,749.3375,-0.395
59948,749.35,-0.39
59949,749.3625,-0.415
59950,749.375,-0.46
59951,749.3875,-0.48
59952,749.4,-0.475
59953,749.4125,-0.48
59954,749.425,-0.465
59955,749.4375,-0.48
59956,749.45,-0.51
59957,749.4625,-0.535
59958,749.475,-0.555
59959,749.4875,-0.57
59960,749.5,-0.565
59961,749.5125,-0.56
59962,749.525,-0.575
59963,749.5375,-0.58
59964,749.55,-0.61
59965,749.5625,-0.605
59966,749.575,-0.59
59967,749.5875,-0.58
59968,749.6,-0.575
59969,749.6125,-0.59
59970,749.625,-0.58
59971,749.6375,-0.595
59972,749.65,-0.575
59973,749.6625,-0.56
59974,749.675,-0.58
59975,749.6875,-0.575
59976,749.7,-0.59
59977,749.7125,-0.59
59978,749.725,-0.59
59979,749.7375,-0.575
59980,749.75,-0.575
59981,749.7625,-0.605
59982,749.775,-0.62
59983,749.7875,-0.635
59984,749.8,-0.605
59985,749.8125,-0.52
59986,749.825,-0.42
59987,749.8375,-0.255
59988,749.85,-0.035
59989,749.8625,0.24
59990,749.875,0.555
59991,749.8875,0.86
59992,749.9,1.1
59993,749.9125,1.245
59994,749.925,1.24
59995,749.9375,0.995
59996,749.95,0.605
59997,749.9625,0.155
59998,749.975,-0.275
59999,749.9875,-0.535
60000,750.0,-0.655
60001,750.0125,-0.64
60002,750.025,-0.62
60003,750.0375,-0.61
60004,750.05,-0.615
60005,750.0625,-0.61
60006,750.075,-0.59
60007,750.0875,-0.58
60008,750.1,-0.57
60009,750.1125,-0.585
60010,750.125,-0.59
60011,750.1375,-0.595
60012,750.15,-0.61
60013,750.1625,-0.61
60014,750.175,-0.605
60015,750.1875,-0.61
60016,750.2,-0.615
60017,750.2125,-0.635
60018,750.225,-0.63
60019,750.2375,-0.615
60020,750.25,-0.6
60021,750.2625,-0.575
60022,750.275,-0.575
60023,750.2875,-0.59
60024,750.3,-0.605
60025,750.3125,-0.61
60026,750.325,-0.6
60027,750.3375,-0.595
60028,750.35,-0.59
60029,750.3625,-0.595
60030,750.375,-0.575
60031,750.3875,-0.575
60032,750.4,-0.565
60033,750.4125,-0.54
60034,750.425,-0.51
60035,750.4375,-0.525
60036,750.45,-0.545
60037,750.4625,-0.545
60038,750.475,-0.535
60039,750.4875,-0.51
60040,750.5,-0.51
60041,750.5125,-0.5
60042,750.525,-0.495
60043,750.5375,-0.51
60044,750.55,-0.485
60045,750.5625,-0.46
60046,750.575,-0.465
60047,750.5875,-0.46
60048,750.6,-0.47
60049,750.6125,-0.465
60050,750.625,-0.45
60051,750.6375,-0.42
60052,750.65,-0.405
60053,750.6625,-0.42
60054,750.675,-0.425
60055,750.6875,-0.415
60056,750.7,-0.405
60057,750.7125,-0.375
60058,750.725,-0.36
60059,750.7375,-0.34
60060,750.75,-0.32
60061,750.7625,-0.305
60062,750.775,-0.29
60063,750.7875,-0.265
60064,750.8,-0.25
60065,750.8125,-0.225
60066,750.825,-0.205
60067,750.8375,-0.195
60068,750.85,-0.16
60069,750.8625,-0.135
60070,750.875,-0.155
60071,750.8875,-0.165
60072,750.9,-0.185
60073,750.9125,-0.18
60074,750.925,-0.18
60075,750.9375,-0.165
60076,750.95,-0.165
60077,750.9625,-0.165
60078,750.975,-0.185
60079,750.9875,-0.21
60080,751.0,-0.24
60081,751.0125,-0.26
60082,751.025,-0.27
60083,751.0375,-0.295
60084,751.05,-0.31
60085,751.0625,-0.36
60086,751.075,-0.375
60087,751.0875,-0.375
60088,751.1,-0.395
60089,751.1125,-0.44
60090,751.125,-0.5
60091,751.1375,-0.52
60092,751.15,-0.53
60093,751.1625,-0.55
60094,751.175,-0.555
60095,751.1875,-0.56
60096,751.2,-0.55
60097,751.2125,-0.545
60098,751.225,-0.555
60099,751.2375,-0.55
60100,751.25,-0.585
60101,751.2625,-0.6
60102,751.275,-0.63
60103,751.2875,-0.645
60104,751.3,-0.64
60105,751.3125,-0.64
60106,751.325,-0.625
60107,751.3375,-0.6
60108,751.35,-0.59
60109,751.3625,-0.58
60110,751.375,-0.605
60111,751.3875,-0.61
60112,751.4,-0.615
60113,751.4125,-0.625
60114,751.425,-0.615
60115,751.4375,-0.6
60116,751.45,-0.585
60117,751.4625,-0.575
60118,751.475,-0.575
60119,751.4875,-0.59
60120,751.5,-0.595
60121,751.5125,-0.595
60122,751.525,-0.585
60123,751.5375,-0.58
60124,751.55,-0.57
60125,751.5625,-0.585
60126,751.575,-0.585
60127,751.5875,-0.565
60128,751.6,-0.56
60129,751.6125,-0.54
60130,751.625,-0.53
60131,751.6375,-0.55
60132,751.65,-0.565
60133,751.6625,-0.58
60134,751.675,-0.575
60135,751.6875,-0.575
60136,751.7,-0.565
60137,751.7125,-0.575
60138,751.725,-0.58
60139,751.7375,-0.57
60140,751.75,-0.54
60141,751.7625,-0.535
60142,751.775,-0.53
60143,751.7875,-0.52
60144,751.8,-0.545
60145,751.8125,-0.545
60146,751.825,-0.515
60147,751.8375,-0.48
60148,751.85,-0.465
60149,751.8625,-0.475
60150,751.875,-0.495
60151,751.8875,-0.49
60152,751.9,-0.455
60153,751.9125,-0.435
60154,751.925,-0.435
60155,751.9375,-0.435
60156,751.95,-0.45
60157,751.9625,-0.445
60158,751.975,-0.41
60159,751.9875,-0.41
60160,752.0,-0.4
60161,752.0125,-0.41
60162,752.025,-0.435
60163,752.0375,-0.455
60164,752.05,-0.455
60165,752.0625,-0.465
60166,752.075,-0.475
60167,752.0875,-0.5
60168,752.1,-0.53
60169,752.1125,-0.545
60170,752.125,-0.54
60171,752.1375,-0.53
60172,752.15,-0.52
60173,752.1625,-0.51
60174,752.175,-0.515
60175,752.1875,-0.475
60176,752.2,-0.405
60177,752.2125,-0.345
60178,752.225,-0.3
60179,752.2375,-0.28
60180,752.25,-0.25
60181,752.2625,-0.19
60182,752.275,-0.1
60183,752.2875,-0.005
60184,752.3,0.07
60185,752.3125,0.13
60186,752.325,0.155
60187,752.3375,0.205
60188,752.35,0.265
60189,752.3625,0.355
60190,752.375,0.445
60191,752.3875,0.55
60192,752.4,0.635
60193,752.4125,0.7
60194,752.425,0.76
60195,752.4375,0.85
60196,752.45,0.975
60197,752.4625,1.05
60198,752.475,1.085
60199,752.4875,1.12
60200,752.5,1.18
60201,752.5125,1.27
60202,752.525,1.35
60203,752.5375,1.44
60204,752.55,1.51
60205,752.5625,1.59
60206,752.575,1.645
60207,752.5875,1.64
60208,752.6,1.45
60209,752.6125,1.095
60210,752.625,0.655
60211,752.6375,0.26
60212,752.65,-0.065
60213,752.6625,-0.29
60214,752.675,-0.46
60215,752.6875,-0.57
60216,752.7,-0.655
60217,752.7125,-0.745
60218,752.725,-0.775
60219,752.7375,-0.77
60220,752.75,-0.76
60221,752.7625,-0.77
60222,752.775,-0.805
60223,752.7875,-0.835
60224,752.8,-0.83
60225,752.8125,-0.835
60226,752.825,-0.85
60227,752.8375,-0.88
60228,752.85,-0.905
60229,752.8625,-0.9
60230,752.875,-0.88
60231,752.8875,-0.86
60232,752.9,-0.87
60233,752.9125,-0.91
60234,752.925,-0.93
60235,752.9375,-0.915
60236,752.95,-0.905
60237,752.9625,-0.895
60238,752.975,-0.92
60239,752.9875,-0.935
60240,753.0,-0.95
60241,753.0125,-0.935
60242,753.025,-0.915
60243,753.0375,-0.895
60244,753.05,-0.92
60245,753.0625,-0.935
60246,753.075,-0.955
60247,753.0875,-0.965
60248,753.1,-0.985
60249,753.1125,-0.975
60250,753.125,-0.975
60251,753.1375,-0.99
60252,753.15,-1.015
60253,753.1625,-1.045
60254,753.175,-1.035
60255,753.1875,-1.015
60256,753.2,-0.995
60257,753.2125,-1.02
60258,753.225,-1.035
60259,753.2375,-1.04
60260,753.25,-1.03
60261,753.2625,-1.01
60262,753.275,-1.025
60263,753.2875,-1.07
60264,753.3,-1.08
60265,753.3125,-1.07
60266,753.325,-1.03
60267,753.3375,-1.04
60268,753.35,-1.06
60269,753.3625,-1.09
60270,753.375,-1.08
60271,753.3875,-1.065
60272,753.4,-1.05
60273,753.4125,-1.035
60274,753.425,-1.025
60275,753.4375,-1.015
60276,753.45,-1.01
60277,753.4625,-1.025
60278,753.475,-1.025
60279,753.4875,-1.0
60280,753.5,-0.97
60281,753.5125,-0.945
60282,753.525,-0.925
60283,753.5375,-0.9
60284,753.55,-0.88
60285,753.5625,-0.845
60286,753.575,-0.81
60287,753.5875,-0.77
60288,753.6,-0.735
60289,753.6125,-0.74
60290,753.625,-0.74
60291,753.6375,-0.71
60292,753.65,-0.695
60293,753.6625,-0.675
60294,753.675,-0.665
60295,753.6875,-0.62
60296,753.7,-0.58
60297,753.7125,-0.545
60298,753.725,-0.53
60299,753.7375,-0.545
60300,753.75,-0.585
60301,753.7625,-0.615
60302,753.775,-0.615
60303,753.7875,-0.565
60304,753.8,-0.52
60305,753.8125,-0.52
60306,753.825,-0.535
60307,753.8375,-0.52
60308,753.85,-0.52
60309,753.8625,-0.52
60310,753.875,-0.555
60311,753.8875,-0.555
60312,753.9,-0.545
60313,753.9125,-0.555
60314,753.925,-0.56
60315,753.9375,-0.565
60316,753.95,-0.545
60317,753.9625,-0.575
60318,753.975,-0.59
60319,753.9875,-0.59
60320,754.0,-0.55
60321,754.0125,-0.495
60322,754.025,-0.47
60323,754.0375,-0.5
60324,754.05,-0.555
60325,754.0625,-0.59
60326,754.075,-0.595
60327,754.0875,-0.575
60328,754.1,-0.58
60329,754.1125,-0.585
60330,754.125,-0.585
60331,754.1375,-0.585
60332,754.15,-0.56
60333,754.1625,-0.55
60334,754.175,-0.545
60335,754.1875,-0.545
60336,754.2,-0.55
60337,754.2125,-0.535
60338,754.225,-0.53
60339,754.2375,-0.5
60340,754.25,-0.52
60341,754.2625,-0.555
60342,754.275,-0.61
60343,754.2875,-0.585
60344,754.3,-0.54
60345,754.3125,-0.485
60346,754.325,-0.495
60347,754.3375,-0.525
60348,754.35,-0.565
60349,754.3625,-0.575
60350,754.375,-0.55
60351,754.3875,-0.52
60352,754.4,-0.505
60353,754.4125,-0.525
60354,754.425,-0.515
60355,754.4375,-0.525
60356,754.45,-0.505
60357,754.4625,-0.465
60358,754.475,-0.485
60359,754.4875,-0.515
60360,754.5,-0.525
60361,754.5125,-0.525
60362,754.525,-0.505
60363,754.5375,-0.48
60364,754.55,-0.475
60365,754.5625,-0.49
60366,754.575,-0.49
60367,754.5875,-0.47
60368,754.6,-0.485
60369,754.6125,-0.455
60370,754.625,-0.44
60371,754.6375,-0.445
60372,754.65,-0.485
60373,754.6625,-0.495
60374,754.675,-0.455
60375,754.6875,-0.415
60376,754.7,-0.37
60377,754.7125,-0.36
60378,754.725,-0.36
60379,754.7375,-0.37
60380,754.75,-0.38
60381,754.7625,-0.355
60382,754.775,-0.335
60383,754.7875,-0.29
60384,754.8,-0.245
60385,754.8125,-0.265
60386,754.825,-0.32
60387,754.8375,-0.32
60388,754.85,-0.31
60389,754.8625,-0.3
60390,754.875,-0.325
60391,754.8875,-0.355
60392,754.9,-0.36
60393,754.9125,-0.36
60394,754.925,-0.35
60395,754.9375,-0.365
60396,754.95,-0.435
60397,754.9625,-0.51
60398,754.975,-0.51
60399,754.9875,-0.475
60400,755.0,-0.425
60401,755.0125,-0.415
60402,755.025,-0.45
60403,755.0375,-0.45
60404,755.05,-0.45
60405,755.0625,-0.43
60406,755.075,-0.4
60407,755.0875,-0.38
60408,755.1,-0.385
60409,755.1125,-0.42
60410,755.125,-0.455
60411,755.1375,-0.435
60412,755.15,-0.425
60413,755.1625,-0.42
60414,755.175,-0.46
60415,755.1875,-0.46
60416,755.2,-0.435
60417,755.2125,-0.41
60418,755.225,-0.395
60419,755.2375,-0.385
60420,755.25,-0.415
60421,755.2625,-0.47
60422,755.275,-0.5
60423,755.2875,-0.475
60424,755.3,-0.385
60425,755.3125,-0.25
60426,755.325,-0.105
60427,755.3375,0.075
60428,755.35,0.315
60429,755.3625,0.615
60430,755.375,0.915
60431,755.3875,1.155
60432,755.4,1.275
60433,755.4125,1.29
60434,755.425,1.09
60435,755.4375,0.71
60436,755.45,0.26
60437,755.4625,-0.145
60438,755.475,-0.41
60439,755.4875,-0.47
60440,755.5,-0.435
60441,755.5125,-0.42
60442,755.525,-0.445
60443,755.5375,-0.475
60444,755.55,-0.5
60445,755.5625,-0.495
60446,755.575,-0.495
60447,755.5875,-0.46
60448,755.6,-0.465
60449,755.6125,-0.48
60450,755.625,-0.485
60451,755.6375,-0.49
60452,755.65,-0.505
60453,755.6625,-0.495
60454,755.675,-0.49
60455,755.6875,-0.51
60456,755.7,-0.51
60457,755.7125,-0.525
60458,755.725,-0.52
60459,755.7375,-0.5
60460,755.75,-0.495
60461,755.7625,-0.51
60462,755.775,-0.54
60463,755.7875,-0.52
60464,755.8,-0.485
60465,755.8125,-0.47
60466,755.825,-0.465
60467,755.8375,-0.43
60468,755.85,-0.435
60469,755.8625,-0.465
60470,755.875,-0.5
60471,755.8875,-0.51
60472,755.9,-0.485
60473,755.9125,-0.48
60474,755.925,-0.47
60475,755.9375,-0.46
60476,755.95,-0.425
60477,755.9625,-0.41
60478,755.975,-0.405
60479,755.9875,-0.385
60480,756.0,-0.375
60481,756.0125,-0.35
60482,756.025,-0.335
60483,756.0375,-0.305
60484,756.05,-0.26
60485,756.0625,-0.245
60486,756.075,-0.275
60487,756.0875,-0.325
60488,756.1,-0.375
60489,756.1125,-0.355
60490,756.125,-0.355
60491,756.1375,-0.31
60492,756.15,-0.27
